gene_ID,dmso,drb,flavopiridol,triptolide
AALF004701,0,0,0,0
AALF004702,0,0,0,0
AALF004703,0,0,0,0
AALF004704,0,0,0,0
AALF004705,0,0,0,0
AALF004706,0,0,0,0
AALF004707,0,0,0,0
AALF004708,0,0,0,0
AALF004709,0,0,0,0
AALF004710,0,0,0,0
AALF004711,0,0,0,0
AALF004712,0,0,0,0
AALF004713,0,0,0,0
AALF004716,0,0,0,0
AALF004720,1.67663560413592,1.02875407903484,2.45898665108574,2.14590775175933
AALF004721,47.8670097084369,63.92371199272,45.4252732187544,52.9942262614656
AALF004722,0.7399455998926,0,0,0
AALF004723,0,0.499479041866483,0,4.11408122829613
AALF004726,2.82930890007243,0,4.1495199075542,0
AALF004727,17.008720493175,7.02075090793933,8.31510765598955,6.88430132241504
AALF004728,3.30159879789223,1.13567737048251,3.76614741374635,0.890884217482585
AALF004730,8.40946879389741,8.02716564816025,9.25011886418796,10.8494315285767
AALF004731,0,0,0,0
AALF004732,0,0,0,0
AALF004733,3.72552890623273,2.99016667542168,3.84499041027463,2.51318763083569
AALF004734,0,0,0,0
AALF004735,0,0,0,0
AALF004736,0,0,0,0
AALF004737,0,0,0,0
AALF004738,0,0,0,0
AALF004739,0,0,0,0
AALF004740,4.15366625755314,4.28630950821591,0,0
AALF004741,1.25308516050108,0.310344288925556,0.955655618231706,0
AALF004742,0,0,6.09184837492,0
AALF004743,0.180984840023175,0,0.088478638325476,0.0732538449325787
AALF004745,5.61998173101673,6.24556188907047,5.5477526721222,5.24929563835006
AALF004747,0,0,0,0
AALF004748,0,0,0,0
AALF004749,20.251277396784,17.5543049153905,15.4444786600669,20.6557605238104
AALF004750,8.08435963318242,1.85389460324676,1.31740892770509,0
AALF004751,0.778985070691633,0.937838059101997,0,0.788238003331272
AALF004752,0,0,0,0
AALF004754,2.74856940606537,0.640464383409145,2.34064206729952,0.753620208347334
AALF004755,1.09266220581155,0,0,0
AALF004756,19.7876758425338,6.97253808753046,5.66263285283046,1.75809227838189
AALF004758,0,0,0,0
AALF004765,0,0,0,0
AALF004766,0,0,0,0
AALF004768,0,0,0,0
AALF004769,0,0,5.78417926507556,0
AALF004770,0,0,0,0
AALF004772,11.2187387967393,3.82544288248869,2.28919962252345,1.06610059789277
AALF004774,0,0.0318525161093309,0,0
AALF004775,4.48601115115511,5.37995953800085,3.79345407551172,4.36753966586531
AALF004777,0,0,0,0
AALF004778,0,2.68608729181531,0,0
AALF004781,6.79836949376819,2.33848958122356,2.58497607310664,0.61147749493162
AALF004782,5.47868438361881,2.09731835617581,1.10159258833565,1.39488185973689
AALF004783,75.7760813907162,47.1059735509309,41.5081360043263,45.4514129241223
AALF004786,0,1.14817314777192,0,0
AALF004790,0.441846052293469,1.36786791548497,0,0
AALF004791,148.127446578637,29.9069512903147,28.3365153274629,24.4380868249304
AALF004796,0,0.518994968362768,0.737613242476359,0
AALF004797,8.02283482623278,0,0,2.43543947467628
AALF004800,26.4968990247589,20.9924072499576,22.0629464786945,21.7952639502553
AALF004801,0,0,0,0
AALF004811,0,1.75944582433317,0,0
AALF004812,1.06922308044727,4.96515451020173,0,0
