gene_ID,dmso,drb,flavopiridol,triptolide
AALF027466,0.838993530578321,0.610894504279292,0.895830465190134,0.181348999650258
AALF027467,0,0,0,0
AALF027481,0,0,0,3.03111899415431
AALF027485,4.8519306744796,0.683772687805435,1.25337599354349,1.62386784694324
AALF027486,0.759629277685777,1.10621437261385,0.405544872754993,0.656777458192826
AALF027498,2.18291166012063,1.41283434696721,2.46027963777629,1.5727926039147
AALF027499,37.1574592440873,81.1661359160232,59.5119916663175,48.1896545172329
AALF027509,0.695334420834077,0.43396484087407,0.636376530731804,0.257651981560194
AALF027510,34.4338758439972,0,0,0
AALF027511,121.23263200375,0,16.1806797618098,0
AALF027513,0.598945453289025,0,0,0.388387352847038
AALF027517,2.40078942298164,2.01701710851881,1.18312105410251,0.958028680487488
AALF027519,1.58976801696965,0.868165703235201,0.509239667630563,0
AALF027523,4.66692942075818,6.37147687472774,10.2776164426397,4.53941929193732
AALF027525,0.676632745494183,0.147802531452017,0.43348240843367,0
AALF027526,0,0,0,0
AALF027527,0,0,0,0
AALF027528,0,2.12481509441835,0.584227538820754,0.473076475293967
AALF027531,0.621177330991331,0.848055893434399,0,0.604205486261261
AALF027532,1.43615466452745,3.00639934594507,1.72512651898758,1.08649019082963
AALF027544,0.319748940863609,0.299337543383258,0.292637205343395,0.4739241766082
AALF027547,0.378682920136659,0.206797167985722,0.151626182506919,0.122778840804799
AALF027548,0,0,0,0
AALF027549,0,0,0,0
AALF027550,224.407647560748,56.5606537682524,82.9419096451826,0
AALF027551,0,0.319822040452718,0,0
AALF027552,6.43117933887284,5.67329585918722,10.300281531776,14.4356913847742
AALF027554,1.46302727105826,0.245831725823684,0.720987168031361,1.16763433943193
AALF027555,0,0,0,0
AALF027556,0.374259960519175,0,0.199806948632148,0
AALF027557,0,0,0,0.263697794149206
AALF027570,0.518578378569167,0,0,0
AALF027571,0,0,0,0
AALF027573,124.259357634073,121.174140158031,85.2924900804712,92.0871130855625
AALF027579,97.0039865221749,21.1893894648025,62.1452656338536,0
AALF027580,216.945374024072,37.4125157737919,18.2875391057955,29.6165585053827
AALF027582,0.549033332181606,0.449737229437018,0.439670361672017,0.890054350274462
